x	y	clickSelects	tooltip
0.583253379656461	0.527325270182655	US1TXBRN002	BROWNWOOD
0.6556738000959	0.528644932111662	USC00412086	CRANFILLS GAP
0.686759597318375	0.535927510905071	USC00419715	WHITNEY DAM
0.698088704971743	0.534298298647038	USC00410297	AQUILLA 1 SSE
0.801137880393362	0.529296617014875	USW00053968	PALESTINE 6 WNW
0.809406190013241	0.529573583098741	USW00093914	PALESTINE 2 NE
0.0496704138771435	0.547152783362921	US1TXEP0088	ANTHONY
0.0586727610344659	0.542045202933986	US1TXEP0016	EL PASO
0.0865246381627331	0.541271327111421	US1TXEP0045	HUECO TANKS SPHS
0.143641068434725	0.540978068904975	US1TXHDS009	DELL CITY
0.170835081732266	0.541132844069488	USR0000TGUA	GUADELUPE PEAK
0.305572519147657	0.551584240704772	US1TXAD0002	ANDREWS
0.339705264638764	0.54077441737272	USW00003031	ODESSA SCHLEMEYER FIELD
0.356352681997381	0.547755591898394	US1TXMDL006	MIDLAND
0.366483784990582	0.547242390037113	USR0000TMID	MIDLAND
0.402202328557863	0.553914014233759	USC00415120	LEES
0.487710776787563	0.550565983043501	USW00003072	BRONTE
0.536565822322105	0.543576662456538	USC00418326	SILVER VALLEY
0.541115470077766	0.550362331511247	US1TXCLM003	COLEMAN
0.558974741861407	0.546566266950029	USC00411239	BURKETT
0.590898449857756	0.548651658640312	US1TXCMN003	COMANCHE
0.609256313176263	0.544252785543622	USC00417300	PROCTOR RESERVOIR
0.670271452255618	0.548374692556446	USC00416058	MORGAN
0.705152085049026	0.54855390590483	USC00414182	HILLSBORO
0.730386356619241	0.552700251101525	US1TXNV0005	BLOOMING GROVE
0.745074032250533	0.552064858320891	US1TXNV0006	CORSICANA
0.754353374705004	0.549775815098355	USW00053912	CORSICANA CAMPBELL FIELD
0.786761824471362	0.553164576595064	US1TXHND005	ATHENS
0.860726493692403	0.553091262043453	US1TXRS0008	HENDERSON
0.89051733790071	0.549124130195141	US1TXPN0003	GARY CITY
0.5557408217672	0.560528616001375	US1TXCLN005	CROSS PLAINS
0.627420279786767	0.566092375862559	USW00003969	STEPHENVILLE 1 N
0.642918166662218	0.57151765268181	US1TXER0005	BLUFF DALE
0.658630724892959	0.56078114390137	US1TXSO0003	GLEN ROSE
0.671344809032068	0.5573597981595	US1TXBSQ003	KOPPERL
0.702880723612409	0.560251649917509	USC00414505	ITASCA
0.737872154524676	0.568674677291542	USC00410518	BARDWELL DAM
0.758397506043369	0.55587721500469	US1TXNV0004	POWELL
0.763390346274469	0.560512323878795	US1TXNV0003	KERENS
0.778694336441916	0.570002485281839	US1TXHND004	PAYNE SPRINGS
0.77593823323529	0.570360911978606	US1TXHND003	PAYNE SPRINGS
0.798174030713875	0.565253331549672	USR0000TATH	ATHENS
0.828844334990626	0.569399676746367	US1TXSM0004	TYLER
0.835021330117035	0.564699399381941	US1TXSM0016	WHITEHOUSE
0.857409475009051	0.562051929462636	US1TXRS0004	HENDERSON
0.865324615625065	0.561970468849734	USC00414081	HENDERSON
0.327662894095239	0.572674393385014	USC00410250	ANDREWS 2
0.374966765965751	0.572340404872117	USC00415158	LENORAH
0.436265825224683	0.582596296036437	US1TXMTC001	COLORADO CITY
0.468528852460039	0.58374489067835	USC00417743	ROSCOE
0.49651922723688	0.573285347981776	USC00415852	MERKEL
0.499122983030075	0.580608657081636	US1TXTY0005	MERKEL
0.520507019969928	0.58129292623001	US1TXTY0007	ABILENE
0.5269887099232	0.580690117694538	USW00013962	ABILENE AIRPORT
0.560899859176588	0.577089558604284	USC00417327	PUTNAM
0.5751581920973	0.583394610042874	US1TXES0002	CISCO
0.65631781416177	0.578930568455862	US1TXHDD006	GRANBURY
0.687057367262809	0.580820454675181	US1TXJN0019	CLEBURNE
0.700048446699068	0.585072698668648	USC00410202	ALVARADO 4 NE
0.711142108349859	0.581626914742907	US1TXEL0025	MIDLOTHIAN
0.743045041698921	0.585634776897669	US1TXEL0029	ENNIS
0.758799149224235	0.580364275242931	US1TXKF0016	GRAYS PRAIRIE
0.800542340504493	0.583989272517055	US1TXVZ0010	BEN WHEELER
0.807010180692907	0.582368206320312	US1TXVZ0011	BEN WHEELER
0.82335290322466	0.576095739126884	USW00013972	TYLER POUNDS FIELD
0.871189991042183	0.578580287820385	USW00003901	LONGVIEW E AIRPORT
0.875462643500695	0.575753604552697	USW00003951	LONGVIEW
0.904526375053988	0.583085059713847	US1TXHRS012	MARSHALL
0.915017571933482	0.581015960146145	US1TXHRS004	WASKOM
0.512875799533491	0.590286177894354	US1TXJO0009	MERKEL
0.530942817789992	0.597479150013572	US1TXJO0005	ABILENE
0.559667230104277	0.600990102429633	US1TXSF0011	ALBANY
0.611084482137442	0.600941226061893	USC00418696	STRAWN 8 NNE
0.647260067945018	0.596566791149073	US1TXPR0005	DENNIS
0.670098330194901	0.601943191600583	US1TXPR0018	ALEDO
0.669869809074754	0.590302470016935	USC00412096	CRESSON
0.698130254266314	0.599491227152243	US1TXTN0109	KENNEDALE
0.714722272565502	0.597234768174867	US1TXDA0047	CEDAR HILL
0.723454549308104	0.590245447587904	US1TXEL0020	OAK LEAF
0.757144102323773	0.5983670706942	US1TXKF0010	TERRELL
0.784151143795739	0.591915390152388	US1TXVZ0021	CANTON
0.807453373168345	0.592713704158824	US1TXVZ0009	VAN
0.837147269022649	0.594334770355567	USC00414020	HAWKINS
0.848067808612723	0.59492943282975	US1TXUP0008	BIG SANDY
0.880303136318363	0.594530275826531	US1TXHRS002	HALLSVILLE
0.896181891727393	0.591255559187885	USC00415618	MARSHALL
0.912413816140287	0.600867911510281	USR0000TCAD	CADDO LAKE
0.320800335608388	0.605331953097292	USC00418201	SEMINOLE
0.3702509210318	0.606122121042439	USC00415013	LAMESA 1 SSE
0.404300567933762	0.610325488668165	USC00413411	GAIL
0.441888829756794	0.605079425197298	USC00418433	SNYDER
0.473050800685985	0.616940090435781	USC00417782	ROTAN
0.487586128903846	0.605853301019863	US1TXFS0004	SYLVESTER
0.512598804236342	0.609698241948822	USC00410268	ANSON
0.547223216379888	0.611856948190716	US1TXSF0006	ALBANY
0.605392228781044	0.616483911003531	USR0000TPOS	POSSUME KINGDOM
0.639303378034432	0.610920151142347	USW00093985	MINERAL WELLS AIRPORT
0.659406311724974	0.608199366671431	USC00419532	WEATHERFORD
0.687701381328679	0.61397492412616	USW00013961	FORT WORTH MEACHAM FIELD
0.696537531307712	0.613315093161656	US1TXTN0074	RICHLAND HILLS
0.707631192958504	0.608924366126256	USC00410337	ARLINGTON SIX FLAGS
0.726335300398447	0.613649081674553	US1TXDA0053	DALLAS
0.739464877483279	0.6130299810165	US1TXDA0037	MESQUITE
0.748439525110886	0.619188403351867	US1TXRK0006	ROCKWALL
0.763473444863613	0.605079425197298	USW00053911	TERRELL AIRPORT
0.778999031268778	0.60959234315205	US1TXVZ0028	WILLS POINT
0.789843397152138	0.616663124351915	USC00414980	LAKE TAWAKONI
0.814696800188774	0.614382227190668	USC00414976	LAKE FORK RESERVOIR
0.82110231643533	0.611848802129426	USC00417365	QUITMAN 2
0.83789515632495	0.606504985923077	USC00414202	HOLLY LAKE RANCH
0.85505501498329	0.604403302110214	USR0000TGIL	GILMER
0.865843981807219	0.60472099850053	USC00412446	DIANA 2 W
0.914332008573039	0.605641503426319	US1TXMRN002	JEFFERSON
0.309568176309022	0.625599353587228	USC00412408	DENVER CITY
0.425213712868463	0.63304485360644	US1TXGR0002	JUSTICEBURG
0.432346341770033	0.633932774287068	USC00414967	LAKE ALAN HENRY
0.518858897951896	0.624181938922739	US1TXJO0003	STAMFORD
0.558822394447975	0.622479412113094	USC00413265	FORT GRIFFIN
0.570497746222779	0.630153001848431	USC00419893	WOODSON
0.635065349988062	0.627749913767832	US1TXPP0002	GRAFORD
0.66007110043813	0.630804686751644	US1TXWS0014	SPRINGTOWN
0.659634832845121	0.635382773196718	US1TXWS0013	PARADISE
0.68549926871635	0.627733621645252	US1TXTN0115	HASLET
0.696586005484713	0.62911030600329	USC00417659	ROANOKE
0.712076967477735	0.634356369474157	USC00415192	LEWISVILLE DAM
0.73962414977914	0.628743733245232	US1TXCLL044	MURPHY
0.751437999202517	0.631627438941951	US1TXCLL060	LAVON
0.77062684841247	0.63157856257421	USR0000TGRE	GREENVILLE
0.795023209208812	0.633207774832244	US1TXHPK001	CUMBY
0.830727903011235	0.624385590454993	US1TXWD0002	WINNSBORO
0.865075319857632	0.628703002938781	USR0000TLND	LINDEN
0.895025436361798	0.630014518806498	USC00415229	LINDEN
0.309138833598442	0.643927991490103	USC00417074	PLAINS
0.347918175199213	0.64424568788042	USC00411128	BROWNFIELD 2
0.380465122614145	0.642665351990127	USC00418818	TAHOKA
0.409805849464586	0.644881080661053	USC00417206	POST
0.465336481660403	0.649426582860965	USC00414570	JAYTON
0.488825682858584	0.641125746406286	USC00410394	ASPERMONT
0.658983893896823	0.645516473441686	USC00411063	BRIDGEPORT
0.672778259694811	0.650966188444807	USC00412334	DECATUR
0.686718048023802	0.64277939684819	USR0000TLBJ	LBJ RD
0.698954315275332	0.645492035257815	USW00003991	DENTON MUNICPAL AIRPORT
0.712513235070743	0.645060294009436	US1TXDN0032	OAK POINT
0.727055488171033	0.644384170922353	USC00413370	FRISCO
0.741099149736454	0.643390351444952	USW00053914	MCKINNEY AIRPORT
0.769186472867298	0.65012714413192	US1TXHNT003	CELESTE
0.792848796126197	0.64132939793854	US1TXHPK002	CUMBY
0.807813467054637	0.640767319709518	USC00418743	SULPHUR SPRINGS
0.83574151788962	0.644701867312669	USC00416119	MOUNT VERNON
0.850837761584206	0.642461700457873	USC00416108	MOUNT PLEASANT
0.908972149573219	0.638836703183749	USC00410408	ATLANTA
0.353444231377323	0.668797916608982	US1TXHCK002	ROPESVILLE
0.3652580808007	0.664659717473578	US1TXLK0059	WOLFFORTH
0.374045756602732	0.665710559380009	US1TXLK0001	WOODROW
0.390914770199067	0.66427685259294	USC00418373	SLATON
0.429327093031116	0.665857188483232	USC00419711	WHITE RIVER RESERVOIR
0.444312538606843	0.667738928641261	USC00418566	SPUR
0.530160306075549	0.665360278744532	USC00416147	MUNDAY 1 W
0.546489178842445	0.662395112434911	USR0000TMIL	MILLER CREEK
0.560338943699863	0.654314219635066	USC00419016	THROCKMORTON
0.617933190859436	0.664659717473578	USC00410271	ANTELOPE
0.663118048706762	0.660203821947856	USC00410206	ALVORD 3 N
0.672584362986807	0.666671794612249	USC00413247	FORESTBURG 5 S
0.698441873975607	0.657246801699526	US1TXDN0015	SANGER
0.742504900869483	0.662949044602643	US1TXGA0005	VAN ALSTYNE
0.783832599204017	0.653385568647987	US1TXHNT006	COMMERCE
0.809406190013241	0.654705230576994	USC00411968	COOPER DAM
0.892158535036313	0.66574314362517	USC00416270	NEW BOSTON
0.909512290402658	0.653458883199598	USC00419916	WRIGHT PATMAN DAM AND LAKE
0.917316632899814	0.659161126102715	USR0000TTEX	TEXARKANA
0.340460076823493	0.673506340034699	USC00415183	LEVELLAND
0.370929559509813	0.67599903478949	US1TXLK0064	LUBBOCK
0.379391765837696	0.681994535899053	USW00023042	LUBBOCK AIRPORT
0.388961953354172	0.671966734450858	US1TXLK0024	RANSOM CANYON
0.418766647327335	0.681790884366798	USC00412121	CROSBYTON
0.445295871911719	0.677155775492694	US1TXDK0002	DICKENS
0.46814798392646	0.677514202189461	USC00417060	PITCHFORK RANCH
0.481651504662442	0.679754369044257	USC00413828	GUTHRIE
0.51937133925162	0.67597459660562	US1TXKX0002	BENJAMIN
0.554168873455883	0.680226840599087	USC00418221	SEYMOUR
0.610911360076725	0.682735827476458	USC00418139	SCOTLAND
0.686628024552229	0.682173749247436	USC00416130	MUENSTER
0.708628376028237	0.681334704934549	USC00413420	GAINESVILLE 5 ENE
0.736611825922651	0.682010828021633	US1TXGA0019	SHERMAN
0.770474500999038	0.68086223337972	USC00410923	BONHAM 3 NNE
0.812543161753446	0.683640040279666	USC00416794	PARIS
0.839681775991556	0.679118976263623	USR0000TCLA	CLARKSVILLE
0.864555953675479	0.679591447818453	USC00410443	AVERY 5 NNW
0.877727080054884	0.669905780944445	US1TXBWE001	DE KALB
0.313951626886395	0.68721616118605	USC00416074	MORTON
0.343908668272991	0.696665592282643	US1TXLB0001	LITTLEFIELD
0.358215475370703	0.689228238324721	US1TXHCK004	ANTON
0.37631019315692	0.697129917776183	USC00410012	ABERNATHY
0.418669698973334	0.700070645901933	USC00413215	FLOYDADA 9 SE
0.445406670030579	0.70187907150835	USC00417663	ROARING SPRINGS
0.469186716290765	0.694637223021391	USC00412621	DUMONT
0.478452208980378	0.700046207718062	USC00416745	PADUCAH
0.484338359044781	0.6945476163472	USC00416742	PADUCAH
0.514558545963667	0.690360540844054	USC00419163	TRUSCOTT 3 W
0.516483663278848	0.692006045224667	US1TXKX0001	TRUSCOTT
0.564244577389655	0.690140597189219	USC00414982	LAKE KEMP
0.585593989917365	0.696852951692317	US1TXWT0014	KADANE CORNER
0.601867463624831	0.698832444585828	US1TXWT0015	WICHITA FALLS
0.615945749602396	0.694710537573003	US1TXCLY001	RAYMOND
0.667522273931421	0.697716434189075	USC00410926	BONITA 4 NW
0.723080605656954	0.688112227927968	US1TXGA0010	SADLER
0.727782600826047	0.695362222476216	US1TXGA0009	POTTSBORO
0.743792929001222	0.690678237234371	US1TXGA0007	DENISON
0.787385063889946	0.689073463160208	USR0000TCDD	CADDO
0.814482128833483	0.688152958234419	US1TXLM0002	PARIS
0.814946095956208	0.6935537968698	US1TXLM0003	POWDERLY
0.312587425047939	0.706449011892133	USC00416137	MULESHOE NWR
0.342613715258822	0.705096765717966	USC00415265	LITTLEFIELD
0.412610426848213	0.708941706646925	USC00413214	FLOYDADA
0.447851153527913	0.710522042537217	USC00415658	MATADOR
0.484282959985351	0.710709401946891	USC00416740	PADUCAH
0.523657841474991	0.709349009711433	USC00412142	CROWELL
0.536780493677394	0.708925414524344	US1TXFD0001	CROWELL
0.609353261530265	0.708420358724354	USW00013966	WICHITA FALLS AIRPORT
0.315738246553002	0.728019782188495	USC00416135	MULESHOE NUMBER 1
0.356802799355247	0.72482652616275	US1TXLB0002	OLTON
0.384066061477074	0.72630096325627	USC00417081	PLAINVIEW WATER PRODUCTION
0.416619933774436	0.729062478033637	US1TXFL0002	SOUTH PLAINS
0.438772632663875	0.729054331972347	USC00413195	FLOMOT 2 E
0.463335190638507	0.731392251562624	USC00416433	NORTHFIELD
0.476125448484332	0.721022315540242	USR0000TMAA	MATADOR W.M.A.
0.551682840663977	0.722521190817633	USC00419346	VERNON
0.358347048136848	0.740279604430196	USC00413972	HART
0.414916412696973	0.748629317252617	USC00418323	SILVERTON
0.442851388414385	0.74238943430435	USC00419191	TURKEY
0.489608194573029	0.74533830849139	US1TXCHD003	CHILDRESS
0.316409960148587	0.762298408097517	USC00413368	FRIONA
0.34487815181301	0.757883242878247	USC00412464	DIMMITT 2 N
0.383006554465482	0.754763301404113	USC00419175	TULIA
0.401322868489417	0.763292227574918	USC00419380	VIGO PARK
0.33876348062846	0.776733228703693	USC00414098	HEREFORD
0.467780965157738	0.769312166868351	USC00415821	MEMPHIS
0.443329205301966	0.786125637371255	USW00023072	CLARENDON
0.360964653694901	0.80683292517086	USC00411267	BUSHLAND 1 WSW
0.386642117740554	0.810628989732077	USW00023047	AMARILLO AIRPORT
0.385471812610102	0.807289104603109	US1TXPT0004	AMARILLO
0.487648452845704	0.809138260515977	USC00418236	SHAMROCK 2
0.408746342452993	0.820249488115764	USC00416785	PANHANDLE
0.296736369168625	0.842129808741152	USC00411033	BRAVO
0.348728386443372	0.834822791763872	USC00411000	BOYS RANCH
0.396489300554178	0.84593401936366	USR0000TCED	CEDAR
0.404279793286476	0.84346576279274	USC00410958	BORGER
0.437560778238851	0.836785992534803	USC00416776	PAMPA 2
0.488707959857296	0.848060141360394	US1TXHMP001	BRISCOE
0.368388127658477	0.862747489866565	USC00412617	DUMAS
0.397701154979202	0.849029522653924	USC00418040	SANFORD DAM
0.328396931632682	0.874445233879244	USW00093042	DALHART AIRPORT
0.486339650066678	0.873809841098611	USC00413568	GLAZIER
0.407686835441401	0.894517128898215	USC00413787	GRUVER
0.486457373067966	0.892293254165999	USC00415247	LIPSCOMB
0.503326386664301	0.88254241880167	USC00414140	HIGGINS 1 N
0.295552214273316	0.903901391504488	US1TXDL0001	TEXLINE
0.361117001108332	0.909041556178583	USC00418692	STRATFORD
